単位[万kWh],,,,,,,,,,,,,,
DATE,TIME,東京エリア需要,供給力,,,,,,,,,,,
,,,原子力,火力,水力,地熱,バイオマス,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,連系線,合計
2020/1/15,8:00,4224,0,3522,162,0,32,145,0,9,0,36,318,4224
2020/1/15,9:00,4414,0,3604,163,0,31,206,0,9,0,74,327,4414
2020/1/15,10:00,4335,0,3472,167,0,31,292,0,7,0,1,365,4335
2020/1/15,11:00,4256,0,3360,122,0,31,377,0,7,0,0,359,4256
2020/1/15,12:00,3985,0,3034,121,0,31,416,0,6,0,0,377,3985
2020/1/15,13:00,4020,0,3094,124,0,31,438,0,8,0,0,325,4020
2020/1/15,14:00,3943,0,3071,127,0,31,396,0,9,0,0,309,3943
2020/1/15,15:00,3943,0,3207,170,0,31,222,0,11,0,0,302,3943
2020/1/15,16:00,4094,0,3574,184,0,31,17,0,12,0,16,260,4094
2020/1/15,17:00,4278,0,3698,189,0,31,0,0,13,0,69,278,4278
2020/1/15,18:00,4274,0,3698,192,0,32,0,0,14,0,83,255,4274
2020/1/15,19:00,4187,0,3647,190,0,32,0,0,14,0,17,287,4187
2020/1/15,20:00,4071,0,3479,183,0,32,0,0,14,0,0,363,4071
2020/1/15,21:00,3913,0,3333,132,0,32,0,0,16,0,0,400,3913
2020/1/15,22:00,3714,0,3143,118,0,32,0,0,18,0,0,403,3714
2020/1/15,23:00,3468,0,2955,104,0,32,0,0,19,0,0,358,3468
2020/1/16,0:00,3179,0,2784,86,0,32,0,0,18,0,0,259,3179
2020/1/16,1:00,3015,0,2610,82,0,32,0,0,17,0,0,274,3015
2020/1/16,2:00,2960,0,2591,81,0,32,0,0,17,0,0,239,2960
2020/1/16,3:00,2939,0,2594,78,0,31,0,0,17,0,0,219,2939
2020/1/16,4:00,2973,0,2618,79,0,31,0,0,16,0,0,229,2973
2020/1/16,5:00,3179,0,2835,93,0,31,0,0,14,0,0,206,3179
2020/1/16,6:00,3658,0,3177,109,0,31,0,0,16,0,0,325,3658
2020/1/16,7:00,3990,0,3424,150,0,31,53,0,16,0,22,294,3990
2020/1/16,8:00,4228,0,3435,173,0,31,325,0,15,0,28,221,4228
2020/1/16,9:00,4280,0,3246,164,0,31,592,0,15,0,0,232,4280
2020/1/16,10:00,4167,0,2993,142,0,31,761,0,15,0,0,225,4167
2020/1/16,11:00,4113,0,2910,120,0,31,842,0,15,0,0,195,4113
2020/1/16,12:00,3947,0,2753,118,0,31,757,0,16,0,0,272,3947
2020/1/16,13:00,4022,0,2992,123,0,31,613,0,15,0,0,248,4022
2020/1/16,14:00,3980,0,3074,134,0,31,399,0,14,0,0,328,3980
2020/1/16,15:00,3966,0,3274,178,0,31,158,0,13,0,0,312,3966
2020/1/16,16:00,4126,0,3582,182,0,31,8,0,13,0,57,253,4126
2020/1/16,17:00,4332,0,3658,189,0,31,0,0,12,0,166,276,4332
2020/1/16,18:00,4330,0,3679,190,0,31,0,0,11,0,151,268,4330
2020/1/16,19:00,4241,0,3623,187,0,31,0,0,10,0,73,317,4241
2020/1/16,20:00,4130,0,3540,177,0,31,0,0,9,0,4,369,4130
2020/1/16,21:00,3956,0,3386,126,0,31,0,0,9,0,0,404,3956
2020/1/16,22:00,3746,0,3235,104,0,31,0,0,9,0,0,367,3746
2020/1/16,23:00,3486,0,2990,85,0,31,0,0,8,0,0,372,3486
2020/1/17,0:00,3199,0,2841,79,0,32,0,0,8,0,0,239,3199
2020/1/17,1:00,3034,0,2724,79,0,32,0,0,9,0,-44,234,3034
2020/1/17,2:00,2961,0,2709,77,0,32,0,0,9,0,-84,218,2961
2020/1/17,3:00,2940,0,2719,75,0,32,0,0,11,0,-102,205,2940
2020/1/17,4:00,2973,0,2680,77,0,32,0,0,11,0,-32,205,2973
2020/1/17,5:00,3175,0,2847,97,0,32,0,0,11,0,0,188,3175
2020/1/17,6:00,3654,0,3193,101,0,31,0,0,10,0,0,319,3654
2020/1/17,7:00,4032,0,3481,124,0,31,36,0,9,0,40,311,4032
2020/1/17,8:00,4405,0,3592,180,0,31,189,0,9,0,108,296,4405
2020/1/17,9:00,4559,0,3565,177,0,31,375,0,8,0,103,300,4559
2020/1/17,10:00,4384,0,3222,178,0,31,566,0,6,0,1,380,4384
2020/1/17,11:00,4171,0,2895,120,0,31,680,0,6,0,0,439,4171
2020/1/17,12:00,3848,0,2586,118,0,31,741,0,6,0,-40,406,3848
2020/1/17,13:00,3977,0,2751,119,0,31,657,0,7,0,-14,426,3977
2020/1/17,14:00,4009,0,3075,121,0,31,401,0,6,0,0,375,4009
2020/1/17,15:00,4032,0,3409,142,0,31,141,0,6,0,14,289,4032
2020/1/17,16:00,4177,0,3635,193,0,31,4,0,7,0,92,215,4177
2020/1/17,17:00,4286,0,3622,211,0,31,0,0,8,0,150,264,4286
2020/1/17,18:00,4243,0,3652,210,0,31,0,0,9,0,99,242,4243
2020/1/17,19:00,4127,0,3592,205,0,31,0,0,9,0,25,265,4127
2020/1/17,20:00,4001,0,3505,152,0,31,0,0,10,0,0,303,4001
2020/1/17,21:00,3829,0,3349,120,0,31,0,0,11,0,0,318,3829
2020/1/17,22:00,3653,0,3198,109,0,31,0,0,13,0,0,302,3653
2020/1/17,23:00,3432,0,2943,95,0,31,0,0,14,0,0,349,3432
2020/1/18,0:00,3150,0,2755,85,0,33,0,0,19,0,0,258,3150
2020/1/18,1:00,2987,0,2580,84,0,33,0,0,20,0,-12,282,2987
2020/1/18,2:00,2916,0,2571,82,0,33,0,0,22,0,-37,245,2916
2020/1/18,3:00,2890,0,2646,82,0,33,0,0,23,0,-108,214,2890
2020/1/18,4:00,2891,0,2614,85,0,33,0,0,26,0,-110,243,2891
2020/1/18,5:00,2963,0,2613,87,0,33,0,0,27,0,-78,281,2963
2020/1/18,6:00,3201,0,2786,94,0,33,0,0,27,0,-1,262,3201
2020/1/18,7:00,3574,0,3097,109,0,33,23,0,27,0,0,285,3574
2020/1/18,8:00,4069,0,3473,117,0,32,90,0,27,0,26,304,4069
2020/1/18,9:00,4373,0,3592,114,0,32,125,0,26,0,113,371,4373
2020/1/18,10:00,4448,0,3578,116,0,32,154,0,25,0,111,432,4448
2020/1/18,11:00,4443,0,3558,118,0,32,155,0,25,0,79,476,4443
2020/1/18,12:00,4352,0,3504,114,0,32,131,0,24,0,51,496,4352
2020/1/18,13:00,4329,0,3516,114,0,32,87,0,23,0,78,479,4329
2020/1/18,14:00,4275,0,3534,118,0,33,56,0,22,0,56,456,4275
2020/1/18,15:00,4240,0,3564,121,0,33,18,0,22,0,95,387,4240
2020/1/18,16:00,4346,0,3613,128,0,33,1,0,22,0,209,340,4346
2020/1/18,17:00,4418,0,3612,131,0,33,0,0,22,0,279,341,4418
2020/1/18,18:00,4377,0,3613,136,0,33,0,0,21,0,216,358,4377
2020/1/18,19:00,4267,0,3566,138,0,33,0,0,21,0,134,375,4267
2020/1/18,20:00,4139,0,3528,124,0,33,0,0,20,0,54,380,4139
2020/1/18,21:00,3941,0,3370,119,0,33,0,0,20,0,4,395,3941
2020/1/18,22:00,3688,0,3149,105,0,33,0,0,19,0,0,382,3688
2020/1/18,23:00,3449,0,2951,93,0,33,0,0,18,0,0,354,3449
2020/1/19,0:00,3170,0,2728,91,0,33,0,0,16,0,0,302,3170
2020/1/19,1:00,2993,0,2579,89,0,33,0,0,17,0,-34,309,2993
2020/1/19,2:00,2902,0,2521,87,0,33,0,0,17,0,-48,292,2902
2020/1/19,3:00,2852,0,2554,85,0,33,0,0,16,0,-83,247,2852
2020/1/19,4:00,2838,0,2549,78,0,33,0,0,15,0,-82,245,2838
2020/1/19,5:00,2906,0,2545,88,0,33,0,0,13,0,-47,274,2906
2020/1/19,6:00,3102,0,2682,89,0,33,0,0,12,0,-1,287,3102
2020/1/19,7:00,3350,0,2834,99,0,33,74,0,11,0,0,299,3350
2020/1/19,8:00,3515,0,2698,112,0,33,356,0,9,0,0,307,3515
2020/1/19,9:00,3490,0,2445,104,0,33,625,0,8,0,-46,321,3490
2020/1/19,10:00,3364,0,2392,103,0,33,811,0,7,0,-326,344,3364
2020/1/19,11:00,3256,0,2383,99,0,33,879,0,7,0,-495,350,3256
2020/1/19,12:00,3171,0,2338,100,0,32,840,0,6,0,-511,366,3171
2020/1/19,13:00,3110,0,2299,104,0,32,706,0,4,0,-379,344,3110
2020/1/19,14:00,3081,0,2294,106,0,32,490,0,2,0,-152,309,3081
2020/1/19,15:00,3165,0,2477,127,0,32,217,0,1,0,-14,325,3165
2020/1/19,16:00,3390,0,2885,130,0,32,11,0,1,0,0,331,3390
2020/1/19,17:00,3744,0,3203,138,0,32,0,0,1,0,43,327,3744
2020/1/19,18:00,3855,0,3256,137,0,32,0,0,2,0,96,332,3855
2020/1/19,19:00,3835,0,3267,133,0,32,0,0,5,0,40,358,3835
2020/1/19,20:00,3759,0,3196,126,0,32,0,0,6,0,6,393,3759
2020/1/19,21:00,3606,0,3032,122,0,32,0,0,10,0,0,410,3606
2020/1/19,22:00,3375,0,2840,86,0,32,0,0,11,0,0,406,3375
2020/1/19,23:00,3165,0,2669,78,0,32,0,0,12,0,0,374,3165
2020/1/20,0:00,2932,0,2486,79,0,32,0,0,15,0,0,320,2932
2020/1/20,1:00,2816,0,2371,75,0,32,0,0,16,0,0,322,2816
2020/1/20,2:00,2788,0,2337,72,0,32,0,0,17,0,0,330,2788
2020/1/20,3:00,2788,0,2343,64,0,32,0,0,16,0,0,333,2788
2020/1/20,4:00,2857,0,2407,73,0,32,0,0,15,0,0,330,2857
2020/1/20,5:00,3110,0,2667,90,0,32,0,0,18,0,0,303,3110
2020/1/20,6:00,3631,0,3111,141,0,32,0,0,18,0,0,329,3631
2020/1/20,7:00,4005,0,3403,140,0,32,64,0,16,0,37,313,4005
2020/1/20,8:00,4228,0,3382,152,0,32,350,0,16,0,12,284,4228
2020/1/20,9:00,4240,0,3140,147,0,32,624,0,17,0,0,280,4240
2020/1/20,10:00,4067,0,2793,111,0,32,812,0,18,0,0,301,4067
2020/1/20,11:00,3915,0,2533,106,0,32,887,0,19,0,-15,353,3915
2020/1/20,12:00,3659,0,2429,103,0,32,860,0,18,0,-142,359,3659
2020/1/20,13:00,3727,0,2458,108,0,33,762,0,17,0,-4,353,3727
2020/1/20,14:00,3707,0,2640,115,0,33,565,0,17,0,0,337,3707
2020/1/20,15:00,3712,0,2935,138,0,33,275,0,16,0,0,315,3712
2020/1/20,16:00,3852,0,3271,181,0,33,24,0,14,0,17,312,3852
2020/1/20,17:00,4110,0,3511,197,0,33,0,0,13,0,54,302,4110
2020/1/20,18:00,4149,0,3540,196,0,33,0,0,14,0,68,298,4149
2020/1/20,19:00,4061,0,3436,195,0,32,0,0,16,0,39,343,4061
2020/1/20,20:00,3951,0,3376,166,0,32,0,0,15,0,13,349,3951
2020/1/20,21:00,3808,0,3294,106,0,32,0,0,14,0,0,362,3808
2020/1/20,22:00,3621,0,3119,94,0,32,0,0,13,0,3,360,3621
2020/1/20,23:00,3388,0,2893,86,0,32,0,0,14,0,4,359,3388
2020/1/21,0:00,3120,0,2686,79,0,32,0,0,19,0,0,304,3120
2020/1/21,1:00,2975,0,2525,75,0,32,0,0,20,0,0,323,2975
2020/1/21,2:00,2931,0,2481,73,0,32,0,0,22,0,0,323,2931
2020/1/21,3:00,2915,0,2490,71,0,32,0,0,23,0,0,299,2915
2020/1/21,4:00,2961,0,2530,70,0,32,0,0,27,0,0,302,2961
2020/1/21,5:00,3161,0,2768,87,0,32,0,0,24,0,0,250,3161
2020/1/21,6:00,3611,0,3109,133,0,32,0,0,23,0,0,314,3611
2020/1/21,7:00,3914,0,3326,132,0,32,64,0,23,0,0,337,3914
2020/1/21,8:00,4116,0,3232,134,0,31,346,0,24,0,1,348,4116
2020/1/21,9:00,4157,0,3020,132,0,31,603,0,25,0,0,346,4157
2020/1/21,10:00,4029,0,2770,101,0,31,780,0,25,0,0,322,4029
2020/1/21,11:00,3927,0,2592,99,0,31,848,0,25,0,-6,338,3927
2020/1/21,12:00,3699,0,2432,101,0,31,844,0,25,0,-124,390,3699
2020/1/21,13:00,3798,0,2517,100,0,31,759,0,25,0,-4,370,3798
2020/1/21,14:00,3800,0,2722,111,0,31,562,0,24,0,0,350,3800
2020/1/21,15:00,3857,0,3048,138,0,31,282,0,26,0,0,332,3857
2020/1/21,16:00,4061,0,3481,182,0,31,28,0,26,0,38,275,4061
2020/1/21,17:00,4325,0,3651,203,0,31,0,0,27,0,115,298,4325
2020/1/21,18:00,4362,0,3679,203,0,31,0,0,26,0,121,302,4362
2020/1/21,19:00,4288,0,3630,200,0,31,0,0,23,0,83,321,4288
2020/1/21,20:00,4186,0,3592,165,0,31,0,0,21,0,45,332,4186
2020/1/21,21:00,4024,0,3486,107,0,31,0,0,17,0,13,370,4024
2020/1/21,22:00,3814,0,3322,92,0,31,0,0,13,0,0,356,3814
2020/1/21,23:00,3570,0,3083,81,0,31,0,0,11,0,0,364,3570
2020/1/22,0:00,3278,0,2857,72,0,31,0,0,11,0,0,307,3278
2020/1/22,1:00,3116,0,2697,70,0,32,0,0,10,0,-16,323,3116
2020/1/22,2:00,3049,0,2706,71,0,32,0,0,9,0,-89,320,3049
2020/1/22,3:00,3026,0,2720,68,0,32,0,0,8,0,-117,315,3026
2020/1/22,4:00,3063,0,2764,66,0,32,0,0,9,0,-115,307,3063
2020/1/22,5:00,3279,0,2880,73,0,32,0,0,9,0,-12,297,3279
2020/1/22,6:00,3782,0,3343,98,0,31,0,0,8,0,11,291,3782
2020/1/22,7:00,4179,0,3555,127,0,31,42,0,5,0,60,359,4179
2020/1/22,8:00,4567,0,3724,132,0,31,195,0,4,0,110,371,4567
2020/1/22,9:00,4735,0,3791,104,0,31,286,0,3,0,195,325,4735
2020/1/22,10:00,4616,0,3664,93,0,31,368,0,4,0,31,425,4616
2020/1/22,11:00,4508,0,3574,94,0,31,369,0,5,0,0,435,4508
2020/1/22,12:00,4247,0,3326,100,0,31,332,0,6,0,0,452,4247
2020/1/22,13:00,4297,0,3437,101,0,31,300,0,6,0,0,422,4297
2020/1/22,14:00,4242,0,3440,114,0,31,230,0,6,0,0,421,4242
2020/1/22,15:00,4217,0,3509,153,0,31,127,0,5,0,1,391,4217
2020/1/22,16:00,4353,0,3728,204,0,31,13,0,7,0,72,298,4353
2020/1/22,17:00,4518,0,3820,212,0,32,0,0,7,0,181,266,4518
2020/1/22,18:00,4493,0,3803,209,0,32,0,0,7,0,160,282,4493
2020/1/22,19:00,4385,0,3746,208,0,32,0,0,7,0,60,332,4385
2020/1/22,20:00,4262,0,3687,166,0,32,0,0,7,0,10,360,4262
2020/1/22,21:00,4065,0,3494,141,0,32,0,0,6,0,0,392,4065
2020/1/22,22:00,3828,0,3309,96,0,32,0,0,6,0,0,385,3828
2020/1/22,23:00,3545,0,3049,83,0,32,0,0,8,0,0,373,3545
2020/1/23,0:00,3229,0,2762,79,0,32,0,0,10,0,0,346,3229
2020/1/23,1:00,3057,0,2661,77,0,32,0,0,11,0,-66,342,3057
2020/1/23,2:00,2982,0,2660,75,0,32,0,0,11,0,-143,347,2982
2020/1/23,3:00,2956,0,2645,73,0,32,0,0,12,0,-154,348,2956
2020/1/23,4:00,2992,0,2612,78,0,32,0,0,12,0,-88,346,2992
2020/1/23,5:00,3197,0,2757,81,0,32,0,0,10,0,0,317,3197
2020/1/23,6:00,3668,0,3226,100,0,32,0,0,7,0,0,303,3668
2020/1/23,7:00,4079,0,3502,138,0,32,26,0,6,0,0,375,4079
2020/1/23,8:00,4477,0,3693,163,0,32,119,0,4,0,73,393,4477
2020/1/23,9:00,4727,0,3815,162,0,31,142,0,3,0,194,380,4727
2020/1/23,10:00,4667,0,3801,117,0,31,197,0,3,0,136,382,4667
2020/1/23,11:00,4556,0,3655,121,0,31,265,0,3,0,4,477,4556
2020/1/23,12:00,4327,0,3487,122,0,31,176,0,2,0,0,509,4327
2020/1/23,13:00,4412,0,3688,128,0,31,108,0,3,0,0,454,4412
2020/1/23,14:00,4404,0,3756,132,0,31,65,0,4,0,5,411,4404
2020/1/23,15:00,4404,0,3787,140,0,31,33,0,5,0,51,357,4404
2020/1/23,16:00,4506,0,3810,202,0,31,4,0,6,0,123,330,4506
2020/1/23,17:00,4548,0,3837,211,0,32,0,0,8,0,143,317,4548
2020/1/23,18:00,4470,0,3786,207,0,32,0,0,9,0,81,355,4470
2020/1/23,19:00,4324,0,3665,205,0,32,0,0,9,0,29,384,4324
2020/1/23,20:00,4159,0,3582,167,0,31,0,0,13,0,0,366,4159
2020/1/23,21:00,3942,0,3412,122,0,31,0,0,14,0,0,363,3942
2020/1/23,22:00,3710,0,3202,113,0,31,0,0,13,0,0,351,3710
2020/1/23,23:00,3418,0,2917,108,0,31,0,0,15,0,0,347,3418
2020/1/24,0:00,3107,0,2667,106,0,31,0,0,12,0,-57,348,3107
2020/1/24,1:00,2949,0,2641,106,0,31,0,0,12,0,-194,353,2949
2020/1/24,2:00,2886,0,2633,106,0,31,0,0,10,0,-226,332,2886
2020/1/24,3:00,2861,0,2619,103,0,31,0,0,10,0,-233,331,2861
2020/1/24,4:00,2905,0,2633,103,0,31,0,0,11,0,-205,332,2905
2020/1/24,5:00,3091,0,2673,102,0,31,0,0,10,0,-41,316,3091
2020/1/24,6:00,3505,0,3029,120,0,31,0,0,10,0,0,315,3505
2020/1/24,7:00,3828,0,3192,154,0,31,58,0,9,0,0,384,3828
2020/1/24,8:00,4122,0,3203,174,0,32,271,0,9,0,0,433,4122
2020/1/24,9:00,4222,0,3077,174,0,31,459,0,10,0,0,471,4222
2020/1/24,10:00,4071,0,2795,125,0,31,625,0,13,0,0,482,4071
2020/1/24,11:00,3977,0,2644,119,0,31,688,0,12,0,6,477,3977
2020/1/24,12:00,3755,0,2461,119,0,31,615,0,14,0,-23,538,3755
2020/1/24,13:00,3796,0,2604,118,0,31,519,0,15,0,0,509,3796
2020/1/24,14:00,3743,0,2682,120,0,32,401,0,17,0,11,480,3743
2020/1/24,15:00,3736,0,2877,131,0,32,221,0,16,0,0,459,3736
2020/1/24,16:00,3843,0,3165,193,0,32,24,0,16,0,0,413,3843
2020/1/24,17:00,3999,0,3276,200,0,32,0,0,18,0,53,420,3999
2020/1/24,18:00,3978,0,3260,205,0,32,0,0,19,0,42,420,3978
2020/1/24,19:00,3877,0,3144,204,0,34,0,0,22,0,25,448,3877
2020/1/24,20:00,3780,0,3103,166,0,35,0,0,23,0,0,453,3780
2020/1/24,21:00,3646,0,2990,117,0,36,0,0,23,0,0,480,3646
2020/1/24,22:00,3521,0,2883,111,0,37,0,0,26,0,0,464,3521
2020/1/24,23:00,3317,0,2733,107,0,37,0,0,28,0,-10,422,3317
2020/1/25,0:00,3070,0,2529,102,0,36,0,0,29,0,-10,384,3070
2020/1/25,1:00,2927,0,2403,99,0,36,0,0,29,0,-10,370,2927
2020/1/25,2:00,2868,0,2346,97,0,36,0,0,28,0,-10,371,2868
2020/1/25,3:00,2836,0,2319,95,0,36,0,0,28,0,-10,368,2836
2020/1/25,4:00,2840,0,2337,94,0,36,0,0,29,0,0,344,2840
2020/1/25,5:00,2921,0,2405,93,0,36,0,0,29,0,0,358,2921
2020/1/25,6:00,3130,0,2612,94,0,36,0,0,29,0,0,359,3130
2020/1/25,7:00,3378,0,2759,104,0,36,53,0,28,0,0,398,3378
2020/1/25,8:00,3671,0,2793,122,0,37,272,0,29,0,0,418,3671
2020/1/25,9:00,3804,0,2686,122,0,36,474,0,27,0,37,422,3804
2020/1/25,10:00,3752,0,2539,108,0,36,607,0,23,0,40,399,3752
2020/1/25,11:00,3666,0,2463,101,0,36,628,0,18,0,-10,430,3666
2020/1/25,12:00,3487,0,2391,100,0,36,606,0,16,0,-126,464,3487
2020/1/25,13:00,3509,0,2482,100,0,36,570,0,15,0,-109,415,3509
2020/1/25,14:00,3466,0,2538,110,0,36,395,0,15,0,-28,400,3466
2020/1/25,15:00,3425,0,2695,113,0,36,162,0,13,0,0,406,3425
2020/1/25,16:00,3568,0,3006,131,0,36,9,0,12,0,0,374,3568
2020/1/25,17:00,3827,0,3219,165,0,36,0,0,12,0,41,354,3827
2020/1/25,18:00,3865,0,3221,169,0,36,0,0,11,0,59,369,3865
2020/1/25,19:00,3808,0,3167,170,0,36,0,0,10,0,28,397,3808
2020/1/25,20:00,3732,0,3155,125,0,36,0,0,9,0,1,406,3732
2020/1/25,21:00,3576,0,2995,108,0,36,0,0,7,0,0,430,3576
2020/1/25,22:00,3381,0,2812,100,0,36,0,0,7,0,0,426,3381
2020/1/25,23:00,3182,0,2641,85,0,36,0,0,7,0,0,413,3182
2020/1/26,0:00,2940,0,2428,92,0,36,0,0,9,0,-10,385,2940
2020/1/26,1:00,2793,0,2358,92,0,36,0,0,9,0,-87,385,2793
2020/1/26,2:00,2735,0,2371,91,0,36,0,0,8,0,-146,375,2735
2020/1/26,3:00,2704,0,2347,90,0,36,0,0,8,0,-152,375,2704
2020/1/26,4:00,2703,0,2343,87,0,36,0,0,8,0,-142,371,2703
2020/1/26,5:00,2769,0,2392,90,0,36,0,0,8,0,-117,360,2769
2020/1/26,6:00,2936,0,2462,90,0,35,0,0,7,0,-12,354,2936
2020/1/26,7:00,3223,0,2675,100,0,35,30,0,7,0,0,376,3223
2020/1/26,8:00,3606,0,2897,129,0,35,129,0,6,0,0,410,3606
2020/1/26,9:00,3806,0,2973,123,0,35,169,0,6,0,0,500,3806
2020/1/26,10:00,3809,0,2908,112,0,35,217,0,6,0,0,531,3809
2020/1/26,11:00,3730,0,2740,99,0,35,322,0,6,0,0,528,3730
2020/1/26,12:00,3650,0,2647,98,0,35,341,0,6,0,0,523,3650
2020/1/26,13:00,3504,0,2525,97,0,35,338,0,7,0,0,502,3504
2020/1/26,14:00,3442,0,2491,102,0,35,330,0,7,0,0,477,3442
2020/1/26,15:00,3488,0,2705,113,0,35,193,0,8,0,0,434,3488
2020/1/26,16:00,3589,0,2987,125,0,35,17,0,9,0,0,416,3589
2020/1/26,17:00,3890,0,3241,161,0,35,0,0,9,0,44,400,3890
2020/1/26,18:00,3997,0,3323,162,0,35,0,0,8,0,68,401,3997
2020/1/26,19:00,3980,0,3291,160,0,35,0,0,10,0,44,440,3980
2020/1/26,20:00,3927,0,3302,123,0,35,0,0,11,0,2,454,3927
2020/1/26,21:00,3778,0,3140,105,0,35,0,0,12,0,0,486,3778
2020/1/26,22:00,3533,0,2908,88,0,35,0,0,13,0,0,489,3533
2020/1/26,23:00,3307,0,2734,76,0,35,0,0,14,0,0,448,3307
2020/1/27,0:00,3039,0,2540,77,0,35,0,0,14,0,0,373,3039
2020/1/27,1:00,2892,0,2416,75,0,35,0,0,13,0,-25,378,2892
2020/1/27,2:00,2835,0,2427,73,0,35,0,0,12,0,-89,377,2835
2020/1/27,3:00,2804,0,2404,72,0,35,0,0,13,0,-98,378,2804
2020/1/27,4:00,2844,0,2451,75,0,35,0,0,13,0,-98,368,2844
2020/1/27,5:00,3079,0,2666,76,0,35,0,0,14,0,-75,363,3079
2020/1/27,6:00,3597,0,3117,97,0,35,0,0,14,0,-16,350,3597
2020/1/27,7:00,4078,0,3483,112,0,35,30,0,13,0,4,401,4078
2020/1/27,8:00,4529,0,3725,162,0,35,119,0,12,0,47,429,4529
2020/1/27,9:00,4764,0,3813,163,0,35,186,0,12,0,96,459,4764
2020/1/27,10:00,4698,0,3776,160,0,36,204,0,11,0,68,443,4698
2020/1/27,11:00,4633,0,3725,159,0,36,206,0,12,0,41,454,4633
2020/1/27,12:00,4412,0,3589,110,0,36,205,0,14,0,2,456,4412
2020/1/27,13:00,4562,0,3762,108,0,36,136,0,16,0,33,471,4562
2020/1/27,14:00,4516,0,3820,109,0,36,38,0,16,0,65,432,4516
2020/1/27,15:00,4512,0,3855,128,0,36,15,0,17,0,60,401,4512
2020/1/27,16:00,4645,0,3963,174,0,36,3,0,18,0,69,382,4645
2020/1/27,17:00,4705,0,3992,186,0,36,0,0,17,0,99,375,4705
2020/1/27,18:00,4635,0,3909,189,0,36,0,0,18,0,77,406,4635
2020/1/27,19:00,4507,0,3813,188,0,36,0,0,19,0,13,438,4507
2020/1/27,20:00,4371,0,3740,134,0,36,0,0,20,0,0,441,4371
2020/1/27,21:00,4206,0,3544,110,0,36,0,0,20,0,0,496,4206
2020/1/27,22:00,3996,0,3356,89,0,36,0,0,20,0,0,495,3996
2020/1/27,23:00,3730,0,3137,73,0,36,0,0,23,0,0,461,3730
2020/1/28,0:00,3436,0,2880,74,0,36,0,0,26,0,-17,437,3436
2020/1/28,1:00,3262,0,2812,70,0,36,0,0,27,0,-105,422,3262
2020/1/28,2:00,3189,0,2835,69,0,36,0,0,28,0,-198,419,3189
2020/1/28,3:00,3155,0,2818,68,0,36,0,0,30,0,-219,422,3155
2020/1/28,4:00,3187,0,2810,71,0,36,0,0,31,0,-182,421,3187
2020/1/28,5:00,3413,0,2939,80,0,36,0,0,32,0,-88,414,3413
2020/1/28,6:00,3903,0,3300,106,0,36,0,0,33,0,-3,431,3903
2020/1/28,7:00,4348,0,3668,117,0,36,28,0,34,0,0,465,4348
2020/1/28,8:00,4826,0,3943,129,0,36,108,0,34,0,121,455,4826
2020/1/28,9:00,5042,0,4008,175,0,36,118,0,34,0,195,476,5042
2020/1/28,10:00,4981,0,3979,154,0,36,136,0,34,0,112,530,4981
2020/1/28,11:00,4889,0,3920,148,0,36,138,0,35,0,82,530,4889
2020/1/28,12:00,4649,0,3813,103,0,37,125,0,36,0,9,526,4649
2020/1/28,13:00,4696,0,3846,150,0,36,90,0,37,0,33,504,4696
2020/1/28,14:00,4645,0,3850,154,0,36,49,0,38,0,3,515,4645
2020/1/28,15:00,4611,0,3847,172,0,36,26,0,38,0,16,476,4611
2020/1/28,16:00,4696,0,3878,181,0,36,3,0,39,0,111,448,4696
2020/1/28,17:00,4715,0,3834,189,0,36,0,0,39,0,155,462,4715
2020/1/28,18:00,4623,0,3812,147,0,36,0,0,39,0,102,487,4623
2020/1/28,19:00,4463,0,3718,145,0,36,0,0,39,0,30,495,4463
2020/1/28,20:00,4304,0,3597,127,0,36,0,0,38,0,0,506,4304
2020/1/28,21:00,4080,0,3375,115,0,36,0,0,38,0,0,516,4080
2020/1/28,22:00,3832,0,3152,94,0,36,0,0,38,0,0,512,3832
2020/1/28,23:00,3527,0,2889,86,0,36,0,0,37,0,0,479,3527
2020/1/29,0:00,3190,0,2590,84,0,36,0,0,34,0,-5,451,3190
2020/1/29,1:00,3014,0,2423,85,0,36,0,0,34,0,-10,446,3014
2020/1/29,2:00,2941,0,2359,88,0,36,0,0,33,0,-10,435,2941
2020/1/29,3:00,2910,0,2364,93,0,36,0,0,31,0,-10,396,2910
2020/1/29,4:00,2930,0,2358,96,0,36,0,0,28,0,-10,422,2930
2020/1/29,5:00,3078,0,2481,104,0,36,0,0,26,0,0,431,3078
2020/1/29,6:00,3464,0,2816,137,0,36,0,0,23,0,0,452,3464
2020/1/29,7:00,3761,0,3032,148,0,36,38,0,21,0,0,486,3761
2020/1/29,8:00,4053,0,3169,191,0,36,190,0,21,0,0,446,4053
2020/1/29,9:00,4085,0,3104,189,0,36,341,0,19,0,0,396,4085
2020/1/29,10:00,3878,0,2632,189,0,36,573,0,20,0,0,428,3878
2020/1/29,11:00,3717,0,2302,192,0,36,821,0,20,0,-83,429,3717
2020/1/29,12:00,3508,0,2315,141,0,36,895,0,18,0,-318,421,3508
2020/1/29,13:00,3559,0,2307,147,0,36,797,0,19,0,-164,417,3559
2020/1/29,14:00,3524,0,2324,153,0,36,612,0,20,0,-45,424,3524
2020/1/29,15:00,3506,0,2547,175,0,36,321,0,23,0,0,404,3506
